user_id,pred,song_id,artist,title
16545,1.5959994,Wy9UK7tKl+4seLQ7EXuf+yqnLAO+PkaNo+VFj38B7hQ=,Jannabi,Goodnight
16545,1.5945741,+H8NARC9w8TWRfmScF6nXEqWwWQrkKaZkmr8GsyeYp0=,Jay Park,When (feat. 타블로 Tablo)
16545,1.5875899,nG3mTipUokAQTeVy8SM/1oVvy5zD3Nojl4rtju9VRSQ=,YUN Jihun(To Romance) 윤지훈 (투로맨스),only you 너밖에 몰라
16545,1.5615823,hmXPQ+wCzm6ak8DPqQ/tP5QdTvPICixTNpt9nX9a2Yo=,N (VIXX)| YEOEUN (MelodyDay),Without You
16545,1.5469689,zBus9G0M9WKMsq8U/jpvpxyW46sgkKNVp5JGtwi5O5M=,NS Yoon-G,What Do You Know
16545,1.5098193,aCn3aafqnjPAb/JYl/ZW4QKa38nZqUmcel1fmXC1d0o=,Various Artists,Why do you see me?
16545,1.5067348,hmNExFraifev5SvP8h+xDY453GQ8Re2y4WMnxJp4Qe0=,SUPER JUNIOR,SUPERMAN_Rearranged
16545,1.4992803,cjccoqS6Ru48QVQjG1mAMadgVJd9RQGSTNFpsk4PDGE=,4MINUTE,Femme Fatale
16545,1.4940319,5ixmJh/f+BblWyv9BC1afIXQI2oxWTms37SssdC4ZmY=,Jina U,First Love
16545,1.4883,hloC99vyxMPE07eOI9KbUZVXTDL7WibzR8e+alk9deY=,4Men,Once While Living
16545,1.4848975,ciemVXvjgBStz/ryybYpFQVRwojaFW/4lw4nUGo+WBs=,Flower,Even though I know love...
16545,1.4844707,8bFEtA9qRStJ8Kte5ROkpablwp8Wy/BqxioUIqom2SQ=,Jang Na Ra (장나라),오월의 눈사람
16546,2.3306491,Q0NmdYadyjni+CmtqwcrT/ZwgVcPefqdO1Y3isZ3Pao=,SHINee,WOWOWOW
16546,2.3203247,Wy9UK7tKl+4seLQ7EXuf+yqnLAO+PkaNo+VFj38B7hQ=,Jannabi,Goodnight
16546,2.2717733,Y46ZwcQtP6+yjsvu6e+0i+ERz6mP+/1kYP/lUoa0stI=,AMBER,Borders
16546,2.2599914,sQm8V5cfws6ntAkoDYvodzOKZGtLxp+iI1D0WnAePC4=,Apink,Secret Garden
16546,2.250999,J93IqmE/NQ2Olc5/+YB9TeS1B29n7TgG5hb5T4hMAyg=,SHINee,3 2 1
16546,2.2354875,8WgjNesSPLmz9PmBevHerpwSPyy86/pp0MaB2j2RWJM=,SHINee,One
16546,2.1923327,wL8xvVTaLzZk0K5Uqgu7pUve93HIVn3vsELy8J5GWYk=,BTOB-BLUE,Stand By Me
16546,2.1020207,MIFNIDYsa3rMAhzJaNcqsSVE1FCYeF9hy6VyfyXyqKk=,god,길 Road
16546,2.098385,i5usui2w8AFj/e5AX+a8KBqWwq6XyMQYqfihIfbRcg8=,f(x),All Mine
16546,2.0673213,KfRUflHn4mU2J77KDkWex5pdtqT2DV4BZlwqLJP5pPI=,Various Artists,The time we were in love (inst)
16546,2.034162,Jm/ICruNuLo+cH8BxcHkqK3bmlTWobOqsJtVEcKn6K8=,SHINee,Love Like Oxygen
16546,2.0251133,B3Mu9ADOcr836tzpCiWHHECG+Ke6XscEt/MHPHEdhBI=,Groove Edition,Love Is All the Same (사랑은 다 그런거래요) [Originally Performed By Yangpa| Davichi & Hanna]
16546,2.016777,886AYgXqZKaVAtQQMH2mSnFnaPv5+ISMESKCb+TtEGs=,SUPER JUNIOR,A-Oh!
16546,1.962166,hleYvP0pZSBLxvie6YEmXkgjk76E4pYLMyIR4FzfNFI=,Demion,Street of Dawn
16546,1.9423999,Wa0twiHiTDvFB541MGrTimE6674WdAyGPZss8o6rGoU=,IU,미운 오리
16546,1.9309757,EUOxoMQKvfCe0ZZKv7d6IDsufcVAw7yaP7zUs7UEgLw=,VAV,Under The Moonlight (달빛 아래서)
16546,1.8818923,5Nb5Bi9SeJ5pu3pfpy1MOkf2NF/b/lIdGAIF4qyvwAU=,Red Velvet,Light Me Up
16546,1.8707756,h5SqVEJWe507YQMf37f5uwejdRXwiWZHGkgTQICKdYU=,박재민,하루
16546,1.8337673,8bFEtA9qRStJ8Kte5ROkpablwp8Wy/BqxioUIqom2SQ=,Jang Na Ra (장나라),오월의 눈사람
16546,1.8221029,M/6x4FmtWzCrS+QCKHNkTDEjk6BWvFIzdCTP4VwkK8g=,MBLAQ,유령 (같이 사랑했잖아)
16547,2.271398,hleYvP0pZSBLxvie6YEmXkgjk76E4pYLMyIR4FzfNFI=,Demion,Street of Dawn
16547,2.2542672,5Nb5Bi9SeJ5pu3pfpy1MOkf2NF/b/lIdGAIF4qyvwAU=,Red Velvet,Light Me Up
16547,2.1889691,Wy9UK7tKl+4seLQ7EXuf+yqnLAO+PkaNo+VFj38B7hQ=,Jannabi,Goodnight
16547,1.9874,Wa0twiHiTDvFB541MGrTimE6674WdAyGPZss8o6rGoU=,IU,미운 오리
16547,1.9457631,+wD3b7WqmJt/sY6w8MonnTXIbQIn7mv8HN2XNuvvRqw=,Various Artists,Good Bye
16547,1.9219819,irHAs6JktrH9N6yuJF5EdRzA29c4P2MeykyRiZiCG4s=,Kim Jang Hoon,The Mother Knows My Heart?
16547,1.8977365,ZgW0B1ZxP4MNkOW+9NfIbxap8Am0XaFqlWC2qsRV4UU=,Teen Top,향수 뿌리지마
16547,1.8735136,EUOxoMQKvfCe0ZZKv7d6IDsufcVAw7yaP7zUs7UEgLw=,VAV,Under The Moonlight (달빛 아래서)
16547,1.8598685,MIFNIDYsa3rMAhzJaNcqsSVE1FCYeF9hy6VyfyXyqKk=,god,길 Road
16547,1.8536028,QF14+VTjgXQDUmJzw9CDyYuZ2m98hXn5fqUgMNGujT4=,MFBTY (윤미래| 타이거JK| Bizzy),Hello Happy (feat.유희열)
16547,1.8511025,2hZ2rmtKetgI1lISs4c2RKBt6ARvNMLBf7RJCDCdDdc=,DICKPUNKS,Don't Wanna Lose Now
16547,1.8335857,M/6x4FmtWzCrS+QCKHNkTDEjk6BWvFIzdCTP4VwkK8g=,MBLAQ,유령 (같이 사랑했잖아)
16547,1.8301301,4q9NUZNoVZuXUT3XXlUl5TDgQTTxZ3/0Gsfw30YSpC4=,GB9,Just I Like You
16547,1.7791271,+H8NARC9w8TWRfmScF6nXEqWwWQrkKaZkmr8GsyeYp0=,Jay Park,When (feat. 타블로 Tablo)
16547,1.7536823,h5SqVEJWe507YQMf37f5uwejdRXwiWZHGkgTQICKdYU=,박재민,하루
16547,1.7014848,8bFEtA9qRStJ8Kte5ROkpablwp8Wy/BqxioUIqom2SQ=,Jang Na Ra (장나라),오월의 눈사람
16547,1.6805811,Zeqmcz3YwfaHbORyK5mwN1BwCVqciYJlbMf1lfDTFPg=,MINX,Shut Up
16547,1.6596401,yuNOstkTckSX4mboi7T5eQIfSm84fR4qh/PmIi+ruZ0=,INFINITE,Follow Me
16547,1.6262493,wL8xvVTaLzZk0K5Uqgu7pUve93HIVn3vsELy8J5GWYk=,BTOB-BLUE,Stand By Me
16547,1.5649855,Ut9hKfaBuLDFZNOIWlWp1PJRkPqSPWo+k7tEmjGoq0Y=,Lim Chang Jung,그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈)
16548,1.9285645,UZ8BemZAtUbbsfvch/ren8Y+A7YQuXv/SOh6WZGnstc=,Ants,Pretty
16548,1.6681445,bbGovFchvvTzq1jzgfMkqBtvFaIPSl4tgR/wjgdJu5U=,BTOB,Second Confession
16548,1.4535786,hYfvVZR5nbW0UxM5NouIrV7HPA+EopFL/M1b8vLIEow=,HENRY (Super Junior-M),I Would
16548,1.4382846,vfGZN4oCBKaH0CL6yGWK/bJ+7X7Xzz6p/GVSKcX2onI=,INFINITE,Entrust
16548,1.4338913,quA9P2iheqHLU4PCQTLzITXrB0FF5W2Aua1Q+EMoyIQ=,BIGBANG,SOBER
16548,1.3893195,ZQ3GpeNmlP9eNqKL46eD2f++u7iMKJ71Yt9GTJkKvXA=,EXO,BEAUTIFUL
16548,1.3824843,JG53kh0Lu0XdxGJO4dPCjJTM5+bG3AI+LJe+kKVw80U=,Urban Zakapa,Rainbow Ride (Prelude)
16548,1.3735795,KHVLWwyS8Plqlc+m8qKc95pG7FAdVOeFgcLo0lCjJn4=,B1A4,짝사랑(산들 SOLO)
16548,1.3651388,RJzoqIswcLD164SDqx2yIv7Ooo+795EDLvHhDZ+OEdc=,GOGOBOYS,즐겁고 즐거워 Joyful Boy
16548,1.3623205,e9xr/cegOd6xLDQAI7iV0M8xYw7/Ke9p2jAKQFOzZlU=,Allegrow,우리가 스쳐온 서울 밤하늘엔 (Inst.)
16548,1.3577497,OONe6BHYbfUqXSqPplQ8ko+LeazReuKjJjbvn5RvB8c=,GARY,랩해 (feat.DJ Pumkin)
16548,1.3438302,UUAs24JJV0hUvPuBuvrCa/FnAv+y0NSJhHx7vh+T8AY=,Crucial Star,Ain’t Nobody Like You
16548,1.3390188,z7OVL2WG5YydHNNHsJCFfc+lRvPs2WVzgId7zVCILSk=,IU,느리게 하는 일
16548,1.337474,GAF8PUdlghItd4o6ccpQSWVsZLnDJhBtBYeOGlfkBxE=,UP10TION,Just Like That
16548,1.33731,+WJw9JVf+Qf2jMOqAYvkNJCi3j+fzvMHyJQG+l5xo0M=,Clazziquai Project,Android
16548,1.3343595,Zynw5F2E0AnZQf6Z+UPiDfNXaPXPRjk80Xngx8FT/os=,Han Hee Jung,러브레터
16548,1.3185968,xDk/a4VrVf2UFFLWa6idyh90ymcxDfBVsmDo3X21yYk=,TVXQ!,HUMANOIDS
16548,1.3139793,VjZiV02vTgGtoP3vSaQWeekFMf9wxf+eBw72F2fdl00=,TVXQ!,Gorgeous
16548,1.3078344,BWyQ6ZLOpfTFdOMp55Qj4iVIJmAOI4+Oia0grOKlCoU=,Sungha Jung,Riding a Bicycle
16548,1.3030901,IQoxvYKAeydlwCwpTX4ZDtVmUjSxGLbJGsqJ9vln6j4=,NU'EST,나의 천국
16549,1.4041034,+WJw9JVf+Qf2jMOqAYvkNJCi3j+fzvMHyJQG+l5xo0M=,Clazziquai Project,Android
16549,1.3968734,Zynw5F2E0AnZQf6Z+UPiDfNXaPXPRjk80Xngx8FT/os=,Han Hee Jung,러브레터
16549,1.372504,IQoxvYKAeydlwCwpTX4ZDtVmUjSxGLbJGsqJ9vln6j4=,NU'EST,나의 천국
16549,1.3536744,78b4qX5tpSje5kN2zRQXIVQiGJAsLvJrAi/hl4yu/Q4=,J-Min,Beautiful Days
16549,1.329552,WFXXc/YB+64jdIFF6JZMN2x/o0cQUV4uuYKWczB9BfE=,AMBER,Need to Feel Needed
16549,1.3258376,Y0CCvly5Ws0l1MVULa5Tzev1nzB2ovBTkXAIGF1CBXk=,G.NA,Hate You
16549,1.321995,lrCQtKq2mzXRqfS47LOK/MuEKXr4VYxTM56/MDkdj1E=,Various Artists,Stupid Stupid
16549,1.3091576,E6OIrgXjm91jmJpa0AF+gFkyxxNth12ZchHhdlTLGFs=,Shayne,Be My Love
16549,1.3072059,DNYgpIg8GQKE5k+SCwQfcereFJAUe2+WTvx4iQVzYB4=,MBLAQ,Again
16549,1.2972672,SAhvEBvu8tjfe6fzYtLqtY+UC/XQcUDh2v+W23q1sKE=,Various Artists,A Love Begins from Confession
16549,1.2950298,nfHbu7+2YwcPIpV69nxdbz/TUv1EMNtiNJeYO8x+eIo=,Discovery Of Romance,Goodbye – star love fish with Jane
16549,1.2885205,Il+N2XpZMRs2sB07OJWfB6VjG/AsVKVUFsN5I/X2S8c=,SHINee,Runaway
16549,1.2825419,D81sWzGaXCDgjjh5vonthvKfsVOdMv1eLY/VgSGTIGs=,Sung Si Kyung,Winter Wonderland
16549,1.2819086,cDvdukL3ZDNCoDd1puQ8eHMCx/H4cJ/NeI/kjZvjQZU=,Acourve,그날
16549,1.2701601,6m0xMeaG3wpGMd7k4qApYDVohez3bK8xvZU/pPsOQ1I=,Ahn Hyeon Jeong,You and Me
16549,1.2507299,V2rrhgrQfE3iD9ZfUgzry9CEHxRukdUi12yPxsk6XG8=,Lee Ki Chan,Thank U
16549,1.2397093,Sz0RLHXJzaRSMLX334uIYZJ5xtPG4Gx3s3IV/mLefto=,Master's Sun OST,Lake Wave
16549,1.2390618,+8E8ZBp61mYEDWLtoIOrC4iPSQ6hKH8hd1P5laSaUZM=,IU,마쉬멜로우
16549,1.237777,2h/24zwfRh2zd77dYpvOWBafodvbNMdez0On9Mm9skI=,BoA,M.E.P (My Electronic Piano) 
16549,1.2346656,SCUkWnV67jWdl5E/FgQcAmEVngD2jmfgcoamxc9ohTU=,Various Artists,The K2 main theme
16550,1.4891973,cjccoqS6Ru48QVQjG1mAMadgVJd9RQGSTNFpsk4PDGE=,4MINUTE,Femme Fatale
16550,1.362464,2hZ2rmtKetgI1lISs4c2RKBt6ARvNMLBf7RJCDCdDdc=,DICKPUNKS,Don't Wanna Lose Now
16550,1.3549322,vxQQrmsm7Yf5Hv13xRNAOsANobnipBBysUSbVAeOwRc=,J-Min X Sim| Eun Jee,Way Back Home
16550,1.3457847,Kul79XkMBcRCnRf6oekfHKohWFnt9A8hDAnTY1DUhas=,INFINITE,Inconvenient Truth
16550,1.3351029,JG53kh0Lu0XdxGJO4dPCjJTM5+bG3AI+LJe+kKVw80U=,Urban Zakapa,Rainbow Ride (Prelude)
16550,1.3271508,Zeqmcz3YwfaHbORyK5mwN1BwCVqciYJlbMf1lfDTFPg=,MINX,Shut Up
16550,1.3065622,ujz93r/gdRAnjyLwTKBy3b7n+JcmkbQ3vAUbnxlGVao=,David Oh,Speech Bubble
16550,1.2908874,iviTog8NDQne7DB3kpZNe8YRV3VIFNspd0JicDbIc3Q=,Baek Z Young,아이캔't 드링크
16550,1.2892826,9MupIEAB/wh3bhT5a/76tXPSO8k1wr1O8y9DUN4R4Cg=,Electroboyz,love (feat. seung hui from brave new girl group)(love (feat. 승희 from brave new girl group))
16550,1.2854184,aeKJnHXQTreHWLyr9BNs9vCkQx/KsLTBb0qOdalS9Hw=,MAG,REMAIN
16550,1.2726467,Ut9hKfaBuLDFZNOIWlWp1PJRkPqSPWo+k7tEmjGoq0Y=,Lim Chang Jung,그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈)
16550,1.2581291,OHUxFxjFp+a41zB5U1cwVJSoJOdYTVGXk6z80rJWQKs=,BIGBANG TAEYANG,Where U At
16550,1.2300963,2dT6hD+fCP5OHP0ZOKTAOYbR5jqERp5RYRqMC6xFnmA=,Various Artists,shy 소심한 고백
16550,1.2256722,m27oj8D5huhmdDlgYTHOjHBIHyBB1lWwJE15y9boTRM=,JACE,Radio Star
16550,1.2201282,nkrTwRDK6H4yzgNkvT7BDjAGmbj1sqQAWcmIyiPeH6w=,EXO,December| 2014 (The Winter’s Tale)
16550,1.210012,uhxgnbs1fTTVZeoAQyH7Faqi9nfcpkiv5lIUs8FqDfI=,CLC,One|two|three
16550,1.2099323,z0aWF1GOb0S6c3oMNboY4vuGb9LGP0LRLjtFUd4uczE=,KYUHYUN,Eternal Sunshine
16550,1.1997874,zjdynbNnCq7oKKBFRwBv0oqUux2AOnVOWipd9xA/bnE=,Discovery Of Romance,Special Love – Sweet Sorrow
16550,1.1718948,X4VPtTYorMhKWElRMugGzIXo/nMpV3l0JNkdQ44ZouA=,Various Artists,inessential dark
16550,1.1601214,3+t1WZDBp2y5RQZCjfF5v90yuU/hjxl0N6rjXi+VGlA=,Nell,Tinnitus
16551,2.7727113,sQm8V5cfws6ntAkoDYvodzOKZGtLxp+iI1D0WnAePC4=,Apink,Secret Garden
16551,2.3599248,xpSUSo5XgcfNbh4ChYxaJ+lb8/JwDgDhSZorr+grqt0=,Kim Greem,It might be you
16551,2.2992291,yuNOstkTckSX4mboi7T5eQIfSm84fR4qh/PmIi+ruZ0=,INFINITE,Follow Me
16551,2.2986276,Wy9UK7tKl+4seLQ7EXuf+yqnLAO+PkaNo+VFj38B7hQ=,Jannabi,Goodnight
16551,2.2455366,kNqY3MfcPCvxGg0hQkofvUIo9T4cppUQT0hYPS4PzjA=,Park Hyo Shin,It`s You
16551,2.0792315,2hZ2rmtKetgI1lISs4c2RKBt6ARvNMLBf7RJCDCdDdc=,DICKPUNKS,Don't Wanna Lose Now
16551,2.0015233,NYPVF4MzmReVE064v1QMS4palhm+d1zXLZus1uBwBFI=,Lee Ji Su 이지수,it's you 너야
16551,1.9556347,MIFNIDYsa3rMAhzJaNcqsSVE1FCYeF9hy6VyfyXyqKk=,god,길 Road
16551,1.95274,5Nb5Bi9SeJ5pu3pfpy1MOkf2NF/b/lIdGAIF4qyvwAU=,Red Velvet,Light Me Up
16551,1.9422185,8WgjNesSPLmz9PmBevHerpwSPyy86/pp0MaB2j2RWJM=,SHINee,One
16551,1.9035224,wL8xvVTaLzZk0K5Uqgu7pUve93HIVn3vsELy8J5GWYk=,BTOB-BLUE,Stand By Me
16551,1.9025911,ciemVXvjgBStz/ryybYpFQVRwojaFW/4lw4nUGo+WBs=,Flower,Even though I know love...
16551,1.8972383,J93IqmE/NQ2Olc5/+YB9TeS1B29n7TgG5hb5T4hMAyg=,SHINee,3 2 1
16551,1.8470454,hleYvP0pZSBLxvie6YEmXkgjk76E4pYLMyIR4FzfNFI=,Demion,Street of Dawn
16551,1.8437042,h5SqVEJWe507YQMf37f5uwejdRXwiWZHGkgTQICKdYU=,박재민,하루
16551,1.8146969,irHAs6JktrH9N6yuJF5EdRzA29c4P2MeykyRiZiCG4s=,Kim Jang Hoon,The Mother Knows My Heart?
16551,1.8140901,gKebiiC+KyuM8sTDgL9YDGho9ntxplIwPhGnIzz6djE=,JAMBINAI,Connection
16551,1.7933973,Q0NmdYadyjni+CmtqwcrT/ZwgVcPefqdO1Y3isZ3Pao=,SHINee,WOWOWOW
16551,1.7924998,cjccoqS6Ru48QVQjG1mAMadgVJd9RQGSTNFpsk4PDGE=,4MINUTE,Femme Fatale
16551,1.7873967,hmXPQ+wCzm6ak8DPqQ/tP5QdTvPICixTNpt9nX9a2Yo=,N (VIXX)| YEOEUN (MelodyDay),Without You
16552,1.4037591,JG53kh0Lu0XdxGJO4dPCjJTM5+bG3AI+LJe+kKVw80U=,Urban Zakapa,Rainbow Ride (Prelude)
16552,1.3674288,Ut9hKfaBuLDFZNOIWlWp1PJRkPqSPWo+k7tEmjGoq0Y=,Lim Chang Jung,그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈)
16552,1.3223857,kNqY3MfcPCvxGg0hQkofvUIo9T4cppUQT0hYPS4PzjA=,Park Hyo Shin,It`s You
16552,1.3143746,ciemVXvjgBStz/ryybYpFQVRwojaFW/4lw4nUGo+WBs=,Flower,Even though I know love...
16552,1.2832189,nyHdKz08YUjER5IKV1ZSsqH2vqoviMM4uJodjXHFKzw=,I.O.I,More More
16552,1.2795403,hmNExFraifev5SvP8h+xDY453GQ8Re2y4WMnxJp4Qe0=,SUPER JUNIOR,SUPERMAN_Rearranged
16552,1.2461444,BggbVzVwCyzg3wNEYDbS6Mdvx+ZuqcCS03XLp/IHZss=,Ailee,얼음꽃
16552,1.2444662,nt5bRp3h7v0rcRZRBherM1BbBYKnBgloy3sI0F9+uPc=,RETA,Listen Now
16552,1.2433716,PyRILcv3b2Rq9sogzejmAaF1mnSg8ru5aYNrLyl2q+M=,Kim Bo Kyung,Don't Think You're Alone
16552,1.2301781,A+ezPMeOMfXBv4sGNrm+Ccpl9/E1RUeD5HQt1gz+1hg=,SISTAR,Say I Love You
16552,1.2178191,6m0xMeaG3wpGMd7k4qApYDVohez3bK8xvZU/pPsOQ1I=,Ahn Hyeon Jeong,You and Me
16552,1.2157294,s5NbcIbtK7oCYhFlOp5c5TJ0SfJ9u42+QwzxWCfd8lM=,Lim Chang Jung,그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈) (inst)
16552,1.2109643,EAE8UhEkGtAaeGJF1xjPIXanoStzu0a4ciINmDBfZqk=,Apink,I don't Know
16552,1.2027208,Jb+zrQSoKb59+5bFWQ4jZWU8iO0S9ZTnnijHeaUic4E=,SISTAR,가식걸
16552,1.191174,BSqJpkFo/v0FnV4wHzlzh93Q6+FQTOQ/iqPas44PRGY=,TIM,River Flows in You
16552,1.1911037,yuNOstkTckSX4mboi7T5eQIfSm84fR4qh/PmIi+ruZ0=,INFINITE,Follow Me
16552,1.1857381,snMkO4mwoYUnbZESCPrz4EZxr8TsEyItlAJokX/VWD4=,VIXX,Dynamite
16552,1.177659,T4KQgYYdhRwKID1I/CGGe/QDhbrQpZfeh33HhvZnZwE=,BIGBANG TAEYANG,Prayer (feat. Teddy)
16552,1.1706765,Pqqb+vG/Jgfe4l26IVIaEPYEL02gQzeb3sxeyeKmOXg=,4MINUTE,What A Girl Wants
16552,1.1702418,0EPmIGoD4yWBkjlO07g8J6pCvA8OM4DuFachsDxo3kk=,SunWoo Jung-A,A Song of Hero
16553,2.202727,kNqY3MfcPCvxGg0hQkofvUIo9T4cppUQT0hYPS4PzjA=,Park Hyo Shin,It`s You
16553,2.0379179,ciemVXvjgBStz/ryybYpFQVRwojaFW/4lw4nUGo+WBs=,Flower,Even though I know love...
16553,1.9635214,yuNOstkTckSX4mboi7T5eQIfSm84fR4qh/PmIi+ruZ0=,INFINITE,Follow Me
16553,1.9555831,sQm8V5cfws6ntAkoDYvodzOKZGtLxp+iI1D0WnAePC4=,Apink,Secret Garden
16553,1.8557942,xpSUSo5XgcfNbh4ChYxaJ+lb8/JwDgDhSZorr+grqt0=,Kim Greem,It might be you
16553,1.8369943,Wy9UK7tKl+4seLQ7EXuf+yqnLAO+PkaNo+VFj38B7hQ=,Jannabi,Goodnight
16553,1.808074,hmNExFraifev5SvP8h+xDY453GQ8Re2y4WMnxJp4Qe0=,SUPER JUNIOR,SUPERMAN_Rearranged
16553,1.795553,6fqzjcy1mMJctsk/Tug/Zth5sthF31qmfUcWTryZQ+M=,Reply 1994 (Original Soundtrack),Farewell for Myself
16553,1.7501314,gKebiiC+KyuM8sTDgL9YDGho9ntxplIwPhGnIzz6djE=,JAMBINAI,Connection
16553,1.747509,wL8xvVTaLzZk0K5Uqgu7pUve93HIVn3vsELy8J5GWYk=,BTOB-BLUE,Stand By Me
16553,1.7469293,2hZ2rmtKetgI1lISs4c2RKBt6ARvNMLBf7RJCDCdDdc=,DICKPUNKS,Don't Wanna Lose Now
16553,1.744628,cjccoqS6Ru48QVQjG1mAMadgVJd9RQGSTNFpsk4PDGE=,4MINUTE,Femme Fatale
16553,1.7414095,irHAs6JktrH9N6yuJF5EdRzA29c4P2MeykyRiZiCG4s=,Kim Jang Hoon,The Mother Knows My Heart?
16553,1.7376047,hloC99vyxMPE07eOI9KbUZVXTDL7WibzR8e+alk9deY=,4Men,Once While Living
16553,1.731414,sXrltAwBgRoc73PFp/Vq5680e+qEY6QrsrFvdQzDpCg=,Infinite H,Fly Again
16553,1.7214929,hmXPQ+wCzm6ak8DPqQ/tP5QdTvPICixTNpt9nX9a2Yo=,N (VIXX)| YEOEUN (MelodyDay),Without You
16553,1.7025706,8WgjNesSPLmz9PmBevHerpwSPyy86/pp0MaB2j2RWJM=,SHINee,One
16553,1.6978796,EUOxoMQKvfCe0ZZKv7d6IDsufcVAw7yaP7zUs7UEgLw=,VAV,Under The Moonlight (달빛 아래서)
16553,1.6973823,LhGK/u64tOTp1lmcnPHqaKHzJDJ4Hxrs7sOWnnZoVJU=,Spring Breeze Boy 봄바람 소년,only one only one
16553,1.6914247,TWSEn78Eq5t1DxfZ5m6Nut3/fAnKhW569NkmE4XY/Bc=,CHOI Junyoung 최준영,cold heart 얼음심장
16554,1.3174636,kD1PTXDGnvDFeNrpUB/pCMS5/dNGdmscbhw1XruzSts=,Alex&Park Sae Yeong(알렉스 & 박세영),blue road(블루로드)
16554,1.2999308,YPBzixq3w7yv139VvUDvc9r6hOQIoFkktSWnF3E13rk=,Sing Again| Hera Gu OST,Aloha
16554,1.2995311,96Q5eSRtIv/CLYeR7Zin0cj8jtgK0aneAJ5XdsgI6gk=,HyunA,Attention
16554,1.2957954,yEk6Jv8KH1OxlQd5i+33Pr8bkR6MUdYsi+B3XaYLtsM=,INFINITE,Alone
16554,1.2946749,6nN68xF9TpzwJM1LGeTZICo8GHFwZPBgGw4fijgr6aI=,B-Free,fly (feat. loco & s'way.d)
16554,1.291475,ohrl+WHGnr2ngByI2LP6l+d3bAlXQxw/MuNmfZV49MM=,SUPER JUNIOR,Sexy| Free & Single
16554,1.2896436,vJN7tWY3EHkYUntyiRF9893cUu0KZRZcP3Goy6jf7RM=,Bizniz,Dead Great Names Society (feat. Basick & Microdot)
16554,1.2838213,7xaLXxfdPM/Vx3WzO2Tlbllj5o9yvSkPdi0wVDT0uus=,AZIATIX,COLD
16554,1.2834213,PawXPClQcen3ADqrIH8CrR+ifM6/gDuily8rWc1bNsg=,Sing Again| Hera Gu OST,Road#Lie
16554,1.2743671,eXaGsIheQmeCPt+jcDCYIFGctLgnQKSGJCbX8yDWvvA=,B1A4,몇 번을
16554,1.2739996,hEA1TO4RlxiQLcA0bKbywcA5ENomyj4QONs3Ipvjvdo=,Song Ji Eun,보고 싶은 사람
16554,1.2734733,BuP8o0I8moiWBpl6/m7MZvJ5/l1jsOl+b6OZUOm9mFk=,Various Artists,Memories
16554,1.2702107,lL9vCyVPpxmkPnUdoQIkT1k1NYzH5hVsBh1HewZXv+Q=,Mighty Mouth,NICE 2 MEET U (Prod. by ZICO) (feat.소야)
16554,1.2701964,D6q8FDztGM+rF6lhmZ+kPfd2tSkIIf/khcxCwqpI+xw=,LOCO,너도 (feat.Cha Cha Malone)
16554,1.2648137,ZEWQN8VIJ+8iyvb/CXRFFZt3+Jle6tAd2eO/MYVqocY=,Baek Z Young,두근두근 (Original Ver)
16554,1.2646435,Dz0ISTfqpaUjXPVt30+5eHQicdwhvwy03NF8rReyTYA=,Topp Dogg,Anniversary
16554,1.2563955,r/OIpouuBjGniO48CjsjhWpsj3ov+UD8g34voZfrfaU=,Epitone Project,선인장 (Vocal 차세정)
16554,1.2557244,+dEzwFQNE/sTKoeSEhY1jqGmUB9gPOStOG7W/OdYFJU=,C Jamm,pr0ve
16554,1.2554992,B9Iu+ohqNapYG4UpIP+NU9NTJpA2oT7I4SxSQzrJvfU=,Various Artists,Tomorrow - Han| hee Jung
16554,1.2551911,DeDZxh2oCBFjwtxOFJHE7etTsVyfPO+dQ/Zik03gZIY=,Reply 1988 (Original Soundtrack),Dancing Tree
16555,1.1931502,Lg+zFVd/GUP/u59vayh3wWwq2aCnrk72Eux2JcDGyOg=,SEVENTEEN,BEAUTIFUL
16555,1.1537629,MUoljLXtJpeao6dh9llcZliFe462poZ5awBvtM/gEZQ=,Lee Hong Gi (FTISLAND),뜨거운 안녕
16555,1.1353705,r+AEQrB53y3acHHQCaOGz8/NGSnl2/f9mvg58nwMZJw=,SISTAR,My sad lullaby
16555,1.1205165,i4nnUAuoebG2RasH2ojcla1Snax4Ek/Qmn8yFmbkDDI=,Various Artists,A Love Begins from Confession
16555,1.1101918,IUb7MhGGhmLg+dxSThPfmEizy6Tw9PmQYl94Ir+1Gqc=,블루베어스|택연 (2PM),오늘 같은 밤
16555,1.1076598,LQE4OoRuNa3YtS0TqsV37xfBQNMORtzhg+1LTINk9Y0=,Various Artists,my walk to work
16555,1.1015824,UZ8BemZAtUbbsfvch/ren8Y+A7YQuXv/SOh6WZGnstc=,Ants,Pretty
16555,1.0986705,YiKpMUAoINg9gp63Gw/rI00+r+lXIqJLY+W7vU+gO80=,Yoon Do Hyun,I Guess I Loved You
16555,1.0975249,5b+JZQsB+85gM9g/+7/zrBv4ZXO0MNYpzY+8apaLS0c=,Various Artists,Jordan Fantasy
16555,1.0973717,QcREvvWha+kdclFkxlKB52w0MnLvzWOEpsH3XD8foqo=,ESBEE,Everyday's A Weekend
