song_id,artist,title,bpm,youtube_link,kor_title
OWdaXoJIHhUHHW4zX+DSw3qN/zB6XRjMCx3AMXiN/A0=,SANDEUL,Home,69,https://youtu.be/E3F1w-yQdSo,산들 - Home
C5IX/mjIKIC+j7Fe1cBC3HfaZSA8R6QtmECza+aRlS8=,RAIN (정지훈),Love Song(English Ver.),138,https://youtu.be/2_tOh1AskFc,비 - 널 붙잡을 노래
wI1DkrYx4oPwtXJP9KG2Jsoo6fWuJ5v2e6rO1kEedQc=,Secret,Madonna,100,https://youtu.be/n2fM1yHE_Nc,시크릿 - Madonna
d/uGG8QNwSe8vuJzQcZ+jlIS/JRTQaUg1aG1FY6lJUs=,One year old different(한살차이),say you love me,1000,https://youtu.be/eYWtJ_lqhuc,한살차이 - 좋아한다고 해
0BBIxxlphJme6RGG7iwK4FM6n0pf3YygWKbx6jXmsN8=,Wind Hold Venus,Don't Ask It's A Lie,1000,https://youtu.be/cYJwFrmD5sQ,Wind Hold Venus - Don't Ask It's A Lie
TKrxNbNMGICMGGn9L3Kwk9dxec2pPkSR9vmcK9nDRZo=,NO.MERCY,Interstellar,130,https://youtu.be/dBUWcM2TBpM,"주헌, 형원, I.M - 인터스텔라 (Interstellar)"
f7Ds/MYRRlFnNaXFNDH9WxAg0oDUzJ9jLUTDlBKpZ14=,Tako & Jhyung,what should i do (with jihyeon) 어떡하죠 (with 지현),1000,https://youtu.be/-jxLz7uQ3Uw,타코 & 제이형 - 어떡하죠
wYQrrFZr9+CNwoJ9v1HT30EbOCvxYoY+g4gqZPGKJ+8=,IU,싫은 날,132,https://youtu.be/Tqudgg0aBAI,아이유 - 싫은 날
18TaFeDxBku2Ln6zOJCijEdpnKsy7oPB4QA+2otMvOo=,Baek Z Young,Love and Love,91,https://youtu.be/wQZkM2ELDXA,백지영 - 사랑아 또 사랑아
z0aWF1GOb0S6c3oMNboY4vuGb9LGP0LRLjtFUd4uczE=,KYUHYUN,Eternal Sunshine,136,https://youtu.be/3T7BH-7LiqM,규현 - Eternal Sunshine
R8VsG2tWBtcAAuRNh3+boNt6FEnZCMuHOjRI4tt5lm4=,GB9,DalAh,1000,https://youtu.be/zgwix-rY_pU,길구봉구 - 달아
UkEIbtNZdKdR3ZPa/99vIpVja5vQpN9emWCmBxwR9J0=,Dickpunks & Jeon Jiyoon,Soul Mate,1000,https://youtu.be/e64ClJUQFoY,딕펑스 & 전지윤 - 소울메이트
Ut9hKfaBuLDFZNOIWlWp1PJRkPqSPWo+k7tEmjGoq0Y=,Lim Chang Jung,그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈),1000,https://youtu.be/t1gRKVgghKY,임창정 - 그렇게 당해놓고
BvXzxXfPCgW5dTO4izQ3A3tMT3YOUpWKl/n/KXBwKc8=,WENDY x Jay Jungjae Moon x Nile Lee,Have Yourself A Merry Little Christmas,1000,https://youtu.be/SrzQk8moDaM,웬디 x 문정재 x 이나일 - Have Yourself A Merry Little Christmas
l+MvJGkk5W8OYrWIACOWMTyO7KjR5JS6Q5fatJuzuMs=,Cosmic Girls / WJSN,Take My Breath,127,https://youtu.be/qkos4uffaTU,우주소녀 - Take My Breath
hPsQL5/rSB/Z5J2WLNxE4lGyiQ1UL+UP+d0lb6YnEE0=,Various Artists,Bad Dream,142,https://youtu.be/VegYObFSZlU,손승연 - 나쁜 꿈
5+Qwez6FuXSor8QDZffjVhAaC4hur8Wtvv/VID6ZHqc=,Various Artists,한 사람만 보여요,136,https://youtu.be/xl46idovwQM,창민 & 다희 - 한 사람만 보여요 (최고다 이순신 OST)
rBwCLcDFekfckVl5cqMFSOUl7OAlhH2o0fTuqh+vyIg=,Huh Gak,죽고 싶단 말 밖에,126,https://youtu.be/pp7Kxhacm5c,허각 - 죽고 싶단 말 밖에
JwDGJcIEaJ9LBnXfY9d3BBf24jNn0frl3iHAWbynTP0=,Urban Zakapa,Everything Is Good,101,https://youtu.be/6KtblxlaA5I,어반자카파 - 다 좋아
YuuE1RWr1FSr/S96e7wwZhFdktdU77ffIJLa8BTEPHg=,Various Artists,Our Solution,1000,https://youtu.be/TqqrEbi3SJA,신데렐라와 네 명의 기사 OST - Our Solution
Oks8q7kHhNRSzY5puKPDTJS0xnFY4E0ceKuA5j7XdKw=,이정,벙어리,1000,https://youtu.be/oJ8RCBBqPP8,이정 - 벙어리
SI+RCfs9KsvUIKcTjeOFzgA8umYvV42Q5j0JKwThxoA=,Various Artists,Gray paper,138,https://youtu.be/eofaEu1DZ_U,예성 - 먹지
NW95o8w+Otu/L0c/mYcgIMoe7u/oQl9T8zHUVUatJPI=,Various Artists,1-03 명우의 수난 The Passion of Myungwoo,1000,https://youtu.be/PgO9V6K4yrk,내 여자친구를 소개합니다 OST - 명우의 수난
pvdSOzOMKd4aSgcjAmX9Ker9jEDRUcCDNFP+/RQvvRI=,Yoon Do Hyun,How I Look These Days,86,https://youtu.be/M9jYuBrX0eUU,윤도현 - 요즘 내 모습
clOmEz+EZzZhnLLMNBD5bco4h7jQeoiQRw5Wkxa0zAA=,AZIATIX,Superstar,99,https://youtu.be/-ME8YlOym5A,아지아틱스 - Superstar
hleYvP0pZSBLxvie6YEmXkgjk76E4pYLMyIR4FzfNFI=,Demion,Street of Dawn,1000,https://youtu.be/dCdRIvqVGtA,데미온 - Street of Dawn
+H8NARC9w8TWRfmScF6nXEqWwWQrkKaZkmr8GsyeYp0=,Jay Park,When (feat. 타블로 Tablo),88.1,https://youtu.be/5_4pSZX2wCM,박재범 - When
FOrNXYw9sv0tNsFcUM42Tc/YsktllCZ+JSouCv+T+Og=,Boys Republic,Hello,88,https://youtu.be/mGgwfBHCI-E,소년공화국 - Hello
gKebiiC+KyuM8sTDgL9YDGho9ntxplIwPhGnIzz6djE=,JAMBINAI,Connection,124,https://youtu.be/ujqVQBgDttc,잠비나이 - Connection
K3NsGi+aYU7Ae3Fpw31FGSkpTKEnaHyMbZ9pt0Pxsbc=,The Stray,Tonight,115,https://youtu.be/Dr_6ktsvnHU,스트레이 - Tonight
4tReauHrdk0QKz6i9BJH/FFwPEJfLq/4LYJCaovb6Ro=,GAIN,Fxxk U (feat.범키),128,https://youtu.be/VSAVsstaj4E,가인 - Fxxk U
sXIYaY65kzMbdjbaxgfkRh+dBN6pDnOjOHpbTRozbKU=,Kim Jong Kook,Mark of Tear (Instrumental),78,https://youtu.be/0zMYllAzwM0,김종국 - 눈물자국
ZpWjHGPBxk5tbUcAcLXsiwdSfe9FCEdzz1CxayIYNKM=,SISTAR,널 사랑하겠어 (I choose to love you),100,https://youtu.be/CXETtH7hlkk,효린 - 널 사랑하겠어
hqWC7nfBGZ4lc431MmPfrspj7/RdgrU7jWLMWCEvzRc=,Various Artists,Let's Cheer Up!,105,https://youtu.be/r2md7i9Sra0,신데렐라와 네 명의 기사 OST - Let's Cheer Up!
a0rt4bJYJY6fn8MbvGipZmOUnLdvFWOP+N9tWsoiVCs=,CROWN J,The Best,131,https://youtu.be/exqQ-a1UZfY,크라운제이 - The Best (feat. 서인영)
/sUHgGQnsZfQQ5Bfapu7Vp9pmeoO7XmmDemc/gmr4GI=,Modern Darakbang,All I Want Is 바라만봐도,1000,https://youtu.be/-tDld3F9xAA,모던다락방 - All I Want Is 바라만봐도
jIIcal7KIqJAeR7j2uiQkqNLku6HphHlcQ2SB/l09O8=,BEAST,With Me,180,https://youtu.be/61B2Ol6gzLc,요섭(비스트) - 나와
cAzhukTkm1OAGtUFj9I2J2n6TWP1BRBGga6XVFItiL0=,Baek Z Young,내 귀에 캔디 (feat.택연 of 2PM),130,https://youtu.be/rMG1YtxHLB8,백지영 - 내 귀에 캔디
hy+VTNETIfIzYSgEkWfa3m+SlPlRZnb1/v4BfeSuZpw=,CRAYON POP,1| 2| 3| 4,130,https://youtu.be/Q8QDrGxGmy8,"크래용팝 - 1, 2, 3, 4"
2merwvMqK/MxFUeRbmFi8JJ/WQFS0VOt96v53SpxTUQ=,LYn,이별주,198,https://youtu.be/QGQqh_jCWwc,린 - 이별주
w772wCVHp4VcFzAazdgNvUzjmvnbeL+MST2RylTFyRc=,SMTOWN,Last Christmas (SHINee),108,https://youtu.be/Fdw1DkgWZC8,샤이니 - Last Christmas
Rx7OEi7OxB19Va4+aRt5as0iHhF8zGRp4f1lwgNNcoQ=,EXO,Baby,100,https://youtu.be/dw_QLwFb2z0,EXO - Baby
f9LnSDYy7ze8UNsolJ9gAEVHxncvuJNtTmc7jBU0ALY=,BANGTAN BOYS,Autumn Leaves,105,https://youtu.be/cljJCtXYvuI,방탄소년단 - 고엽
ZqOlkD9fp30WDXqPOvtCirkcEK7BCaF8xObJs57SkpQ=,Gavy NJ,Love Novel,112,https://youtu.be/82Ocgy2Jsf4,가비엔제이 - 연애소설
ysy+0ol7l+hC2HQu1kFmFDqA8GHc9DLpYsq9WvoCb4U=,BEAST,Dance With U,123,https://youtu.be/0zGGPkNu9sw,비스트 - Dance With U
gHi48Q1BAUocrnxPo96FJGxjVSfckUmd+b+TR+rh9Os=,RYEOWOOK,Hello,115,https://youtu.be/4BUQW4xwtAU,려욱 - 그대
G3w7FZxMI8EAC8CbIY3o2ANpEc4qkcX4kumQ0pTrL44=,Park Boram,Celepretty,139,https://youtu.be/1ELGunbuvqc,박보람 - 연예할래
YxU0secfJjGz2ua+tJ9t+WC15++bk35B6K9ogZ2aUX8=,EXO,Let out the Beast,122,https://youtu.be/Ac73vrPaKxs,EXO - Let out the Beast
1cTk0v8ezggHGofIc5gwwxnY8yVIH1bnmr+MmNroCtk=,Various Artists,Darling,113,https://youtu.be/rCHEXMe0y_o,이승철 - 달링(프로듀사 OST)
pKY4fRreu98LgVNu42U1os/LTGBu9py6JAuEdpJNAv0=,Coffee Boy,사랑의 비겁자 Love Coward,113,https://youtu.be/oOui9nYORz0,커피보이 - 사랑의 비겁자 Love Coward
Ni5T6zjbvaCjjOBgYVRZIiIaSYyESf6T8CNv19hCmF8=,Stellar,Intro,130,https://youtu.be/95QBsPVB07k,스텔라 - Intro
GQaH10kXEjnV1vw4A1u6bJeqDL30GwkKdfW7sH34dHw=,BTOB,Melody Song,166,https://youtu.be/D4yceRDkTDU,비투비 - Melody Song (예지앞사)
a12fTBxguNr5jDM/X2xi34n1uak3vdo0dZeSODZEe/U=,SPICA,독하게,92,https://youtu.be/PqplpwaiFho,스피카 - 독하게
2aT0nag541hoUTIGYDVkoSIxYn/Cc/GHglsXLWSEKhg=,BTOB,By Your Side,100,https://youtu.be/18jtm9s1J20,비투비 - 자리비움
0I7rm1MDBGCb3CLBaJ0vl2GmFibYTLY1gcEUktwlbw8=,Lovelyz,Good-bye Chapter 1,94,https://youtu.be/xjM9COqImUo,러블리즈 - 이별 Chapter 1
zMhOnBwA3uFwd9+1mUG+K49VZfBP0AaZ1sknWao77Lk=,Coffee Boy,바보 Fool,136,https://youtu.be/KDBtuplAjRA,커피소년 - 바보
hmNExFraifev5SvP8h+xDY453GQ8Re2y4WMnxJp4Qe0=,SUPER JUNIOR,SUPERMAN_Rearranged,176,https://youtu.be/IdFeKj798hU,슈퍼주니어 - SUPERMAN
hloC99vyxMPE07eOI9KbUZVXTDL7WibzR8e+alk9deY=,4Men,Once While Living,129,https://youtu.be/eV0RwwijHGw,포맨 - 살다가 한번쯤
KqbZlkOvXiVcvlZ6yj9EW8fjq9hZm8j1JhY26wLB+9g=,MIIII,Temperature,1000,https://youtu.be/IqnF2Rps05Y,미 - 온도
MC+VtepLCokSX/msEDGnIZTF2+rjdqQu5b9WnA3HgkA=,DICKPUNKS,Let's Play in the Han River,1000,https://youtu.be/B3qAHL_dXXk,딕펑스 - 한강에서 놀아요
G1d03WZ2qSjYgiRhPAcoSUDD5yCrY4y7jy731r0ZANs=,Lucia,melt me down 녹여줘,1000,https://youtu.be/cJ5ts0qjCaI,Lucia(심규선) - 녹여줘
af9ZdAE4NsSrwyw6Xk6FNTA2gwxnC1SX+L9669e48mI=,Secret,Poison,102,https://youtu.be/TP56DuUpKBE,시크릿 - POISON
/ipdMDQFy4pmYBz2n7dhQCplKjhIVM1IARffZEfS5dQ=,Shin Yong Jae,평범한 사랑,1000,https://youtu.be/7o2SvZhpp8c,신용재 - 평범한 사랑
Il+N2XpZMRs2sB07OJWfB6VjG/AsVKVUFsN5I/X2S8c=,SHINee,Runaway,126,https://youtu.be/n2Ux_MX7qsQ,샤이니 - Runaway
+kojnx4dbxpcVRdPy6h0KJag+7bN2JTEH+i7eE9SjyI=,ZICO,Predator,80,https://youtu.be/5bBh8fPirDk,지코 - 날
UmL/kWZ6JAnZxqMwwhN26j3LjJfhrxYTEfgYhcJ5bQc=,Cosmic Girls / WJSN,Catch Me,140,https://youtu.be/A6JrasjoyeY,우주소녀 - Catch Me
knBKxpaNN3fESMm9t7mYqVkVhwrIr0lySxqA8p/09Q8=,Jun Hyung Yong,Don't You Worry,92,https://youtu.be/HT4ZLWze9D0,"다비, 용준형 - Don't You Worry"
a5Ga8mG9x4qE6g1TxlvYe7Mhk/vqYKuD0mKiUcfuCts=,IU,안경,115,https://youtu.be/o598G9ht748,아이유 - 안경
A+gMW6svWJBqrqJQ5lNhLTqCvGMnb1mKsUxcZSj5OvY=,4Men,Regret,121,https://youtu.be/VnXfOhur2z8,포맨 - 후회한다
H3x7eIOwVADdumSWFZhMJcLrdqhPlmo4BTr25l130RQ=,IU,소격동,88,https://youtu.be/nYHo0n0exBo,아이유 - 소격동
Mhxh4Vw3hANhvFIW9g+mPX4jldbLkRu1Wgmx1O/u++c=,Hash Swan| dKash,Ay,95,https://youtu.be/edEU8MGxYa8,"해쉬스완, 디캐시 - Ay (feat.SillyBoot)"
izPzEw8gspdaRfKMjbgSO7I2EQreMjZcPXej6PolIF8=,YESUNG,Your echo,174,https://youtu.be/zdCEjzCVtes,예성 - 메아리
Y0CCvly5Ws0l1MVULa5Tzev1nzB2ovBTkXAIGF1CBXk=,G.NA,Hate You,97,https://youtu.be/Grv0k1dXz3U,지나 - 싫어
U5Jfa+TXGcVq6mQBcvhQigFUMEOsPUWPfmPvlBGLYNE=,AlphaBAT,Oh My Gosh!,124,https://youtu.be/A1WTC2kzz4s,알파벳 - 답정너
zBus9G0M9WKMsq8U/jpvpxyW46sgkKNVp5JGtwi5O5M=,NS Yoon-G,What Do You Know,85,https://youtu.be/K6fzVQ7KKXM,NS 윤지 - 니가 뭘 알아
xVfgxJLbb28s2t4yEt/FJ26WXfweO3y3DW2KP6sPP+A=,Take,Good-Bye,1000,https://youtu.be/aDWsJE1WxiY,테이크 - GOOD BYE
fOsEo+dW16wpTTFaUqUZme7HDw7KgYRFcl1z3yEOiaM=,Sungha Jung,Waiting,121,https://youtu.be/a0Bu5oWLKkA,정성하 - Waiting
RvWAhpDa8NTOb4QbiXfrJc9ExJO3MbZcFpvtB31XqcA=,GAIN,Apple (feat.박재범),1000,https://youtu.be/qSEtAC8wkhw,가인 - Apple
9R/oxdxaraiBXIWeGzsMFJGgqTJzkWN7MKFww9xiCRo=,Ailee,bye now(이제는 안녕),134,https://youtu.be/yvU8KRQRfbQ,에일리 - 이제는 안녕
hKvQaEd7T2lqo1RriuW4+0PozMgMdaY/8QJCiPysnJg=,Jay Park,Feature (feat. Cha Cha Malone),112,https://youtu.be/M8L3X46dg34,박재범 - Feature (Feat. Cha Cha Malone)
vFp5F7sJHKEe6pilwUxpB5zQjgQ8kSDMwU13hckjOzI=,BTOB,The Winter's Tale,115,https://youtu.be/CWAhNgjB5jM,비투비 - 울면 안 돼
N3otz4TKQPro2V8rrkVQZShRjOJRQrSh88UpveLEzPU=,Esther Yoo| Philharmonia Orchestra| Vladimir Ashkenazy,Violin Concerto in A minor| Op.82,90,https://youtu.be/tJnXettEdF8,에스더 유 - 글라주노프 바이올린 협주곡 A minor Op.82
xR5gIKFuX6l5zaR1QRb9Wy5wn48ycyV4e2dP0/ElZ1g=,Ben,The Last Time,122,https://youtu.be/B0klAQt6Cqw,벤 - 마지막이니까
eppz0fOXvEv6B62iTzm34v1BG18XdQFqj0g9c1AXF6U=,Rex.D,Don't (feat. Ovan & DJ Tiz),107,https://youtu.be/LZSDeTNJ1NE,Rex.D - Don't (feat. Ovan & DJ Tiz)
6WBVPuTJvGwjTGEkZOdIOq+eJ/Ssu+Dh/2Li8VeIiOI=,SISTAR,나혼자 (Alone),115,https://youtu.be/E0ZHXVp_wUE,시스타 - 나혼자
xn0UtMCAHTHFaY10/x47VhniJbWFw1rHrZVt1N9Y13w=,Molly.D,ain't nobody(ain't nobody (feat. basick & 구인회 of 프리티브라운)),1000,https://youtu.be/QZItPQRsCsA,몰리디 - Ain't Nobody
8/0nxRlOMzMplDE5IBhRp5YVXfu8rmhCLYRDjLfaXEE=,HyunA,Just Follow,92,https://youtu.be/bATJ2D1rs1w,현아 - Just Follow
xfAM5K+IZttGPSxy6iTsW3YgNz66p38brgo4qf9cMZM=,Various Artists,I See You,92,https://youtu.be/ZqofMmLsVOs,강민혁 - I See You (딴따라 OST)
VXgt0HOeVhrm3XKgy/3hCchFNxX2VYMY/pP1aRaDQIc=,Joa Band,Just Friends,1000,https://youtu.be/f5QuZwf4ieU,좋아서하는밴드 - 친구사이
3QXy/2kxe+XzpDcU3j7fWDAAgbT0DjZwrXE6yjh1g40=,AOORA,Grab or Bite,1000,https://youtu.be/MuJUPCqRM1c,아우라 - 커졌다 작아졌다
3g0EhLDnZEutQttuZui2bpqD/dETM5jECi9TEOUFo7k=,BANGTAN BOYS,Intro: Never Mind,80,https://youtu.be/ugrXP_YT9j0,방탄소년단 - Intro: Never Mind
+LVn4Ak2RPIW8MqY/V10RzXZJz3E6ZIQsHgZjTbAIrQ=,Swings,이겨낼거야 2 (feat.GRAY),1000,https://youtu.be/DKQWuqsKXpM,스윙스 - 이겨낼거야 2
nfHbu7+2YwcPIpV69nxdbz/TUv1EMNtiNJeYO8x+eIo=,Discovery Of Romance,Goodbye – star love fish with Jane,1000,https://youtu.be/jPTM_yIP9-A,스타러브피쉬 (with Jane) - Goodbye (연애의 발견 OST)
9rIpm8cSFvEVdUcFOL+J2b1Wb4FSdkWs/OECwEXXleI=,Yoon Do Hyun,The Sound Of Rain,148,https://youtu.be/JDBduU7eKHQ,윤도현 - 빗소리
q5Mg0XUs8J/RbDn5DuX+ArJ66l53EOd5wi9fW5IKlik=,After School,Time's up,128,https://youtu.be/HEZxxIZAoAE,애프터스쿨 - Time's up
EAE8UhEkGtAaeGJF1xjPIXanoStzu0a4ciINmDBfZqk=,Apink,I don't Know,132,https://youtu.be/qTI0TJUGDts,에이핑크 - 몰라요
51kcq9fKDdzCCFJu4Be7RwVoAO3s/0TI/o4fGjIXEgM=,Yeoeun,My Love,1000,https://youtu.be/eQJEGWQx_Lk,여은 - 사랑아 나의 사랑아
XnP7gK7dMY4tlr9NElgxFmPPrWauyheZ+Rtf1Nvr1KI=,SHINee,Evil,125,https://youtu.be/t81DgI79p8A,샤이니 - Evil
JG53kh0Lu0XdxGJO4dPCjJTM5+bG3AI+LJe+kKVw80U=,Urban Zakapa,Rainbow Ride (Prelude),164,https://youtu.be/9JpxslQR-zc,어반자카파 - Rainbow Ride (Prelude)
sFnkdvKBf6t5bhINTAvDYUdNiIuIWHFRW0at0HuR7GA=,SHINee,Electric Heart,107,https://youtu.be/WDn_gafylME,샤이니 - Electric Heart
Jhg8DUCCjKyQr85HZf9k2nS4b3uRLKG8I6OJNCcl6WM=,BoA,Home,87,https://youtu.be/igTvMcvm35s,보아 - Home
OV/5Mj+gKr9BSBaGw4LCRGpcetyoZTb5Zl83gkbQFNA=,참깨와 솜사탕,키스미,1000,https://youtu.be/xHAoLgkbETY,참깨와 솜사탕 - 키스미
sCzCD1U/lZTDQXF1dMSilKvCnZU8PFLNQ6S+2b7DWE4=,Ben,Not Ok,1000,https://youtu.be/4b_ABHDG0Zg,벤 - 안 괜찮아
toXDGy5nRiP16OB5B2g3f7wLraU1B/VbFpjpdUKPRPo=,LYn,Only you,1000,https://youtu.be/3ljI2R7-M9Q,린 - Only You
BRBCbjYJNo/yQLNwDpmT3J9EKPGiRu7UPgNstBBiAlE=,소유| 권순일(어반자카파)| 박용인(어반자카파),틈,97,https://youtu.be/2rUYE0HxquY,"소유, 권순일, 박용인 - 틈"
2Wk/9pRTpypGJgZtbHjPs2nN0R6QU2ZPsv32NeQpY3s=,SUPER JUNIOR,TWINS (Knock Out),172,https://youtu.be/antCy-RmAC8,슈퍼주니어 - TWINS (Knock Out)
d2d0NJFiTa6k6utfcfVimGnh+o1W5kdKe3MeXA+NK80=,OKDAL,Hero,72,https://youtu.be/5nVQldb5w-4,옥상달빛 - 히어로
Bt3ygRK5xVRMzblWrhPSGohzqV1tgsqWn7NeVv/XIjs=,INFINITE,Can U Smile,165,https://youtu.be/sWP2m16IM4k,인피니트 - Can U Smile
DdBUBF3IKosz8HWdnYmnfK8fb4NES1wx4eC2zVVTxwM=,TVXQ!,ATHENA,122,https://youtu.be/3QbUsUUNMwg,동방신기 - 아테나
79M5AYGt0sxI3itU5jG2NqeqMqAhv8JGRQFWQSNrK4A=,f(x),Traveler,124,https://youtu.be/XUlbPOuzU4A,f(x) - Traveler
5mHG8LoFkpqHC+9skA5bR7o6IPu6vRTKj8OPtL97C5o=,GARY,Zotta Mola,140,https://youtu.be/ueY30775f0k,개리(리쌍) - xx 몰라
9MupIEAB/wh3bhT5a/76tXPSO8k1wr1O8y9DUN4R4Cg=,Electroboyz,love (feat. seung hui from brave new girl group)(love (feat. 승희 from brave new girl group)),124,https://youtu.be/4bVF3W32oMc,일렉트로보이즈 - love (feat. 승희 from brave new girl group)
Zeqmcz3YwfaHbORyK5mwN1BwCVqciYJlbMf1lfDTFPg=,MINX,Shut Up,90,https://youtu.be/XwCDkRiJucw,밍스 - shut up
ZgW0B1ZxP4MNkOW+9NfIbxap8Am0XaFqlWC2qsRV4UU=,Teen Top,향수 뿌리지마,130,https://youtu.be/TUZrerjUfIM,틴탑 - 향수 뿌리지마
4q9NUZNoVZuXUT3XXlUl5TDgQTTxZ3/0Gsfw30YSpC4=,GB9,Just I Like You,1000,https://youtu.be/ie23Lv0fJzs,길구봉구 - 막 좋아
hYfvVZR5nbW0UxM5NouIrV7HPA+EopFL/M1b8vLIEow=,HENRY (Super Junior-M),I Would,136,https://youtu.be/RXos9M66VbM,헨리 - I Would
vfGZN4oCBKaH0CL6yGWK/bJ+7X7Xzz6p/GVSKcX2onI=,INFINITE,Entrust,112,https://youtu.be/NYanZjjfUw4,인피니트 - 맡겨
quA9P2iheqHLU4PCQTLzITXrB0FF5W2Aua1Q+EMoyIQ=,BIGBANG,SOBER,130,https://youtu.be/MBNQgq56egk,빅뱅 - 맨정신
ZQ3GpeNmlP9eNqKL46eD2f++u7iMKJ71Yt9GTJkKvXA=,EXO,BEAUTIFUL,111,https://youtu.be/ZPmnUSmzzno,EXO - BEAUTIFUL
KHVLWwyS8Plqlc+m8qKc95pG7FAdVOeFgcLo0lCjJn4=,B1A4,짝사랑(산들 SOLO),1000,https://youtu.be/osYmpohGBS8,산들(B1A4) - 짝사랑
RJzoqIswcLD164SDqx2yIv7Ooo+795EDLvHhDZ+OEdc=,GOGOBOYS,즐겁고 즐거워 Joyful Boy,1000,https://youtu.be/8USamC9Nnyw,고고보이스 - 즐겁고 즐거워
e9xr/cegOd6xLDQAI7iV0M8xYw7/Ke9p2jAKQFOzZlU=,Allegrow,우리가 스쳐온 서울 밤하늘엔 (Inst.),120,https://youtu.be/0LvBVFnX1Vk,알레그로 - 우리가 스쳐온 서울 밤하늘엔
OONe6BHYbfUqXSqPplQ8ko+LeazReuKjJjbvn5RvB8c=,GARY,랩해 (feat.DJ Pumkin),85,https://youtu.be/xa4bVMvxA3Q,개리 - 랩해 (feat.DJ Pumkin)
UUAs24JJV0hUvPuBuvrCa/FnAv+y0NSJhHx7vh+T8AY=,Crucial Star,Ain’t Nobody Like You,81,https://youtu.be/hXMY6o_YXRU,크루셜스타 -  또 있을까 싶어
z7OVL2WG5YydHNNHsJCFfc+lRvPs2WVzgId7zVCILSk=,IU,느리게 하는 일,132,https://youtu.be/S_8B6x89Uoo,아이유 - 느리게 하는 일
GAF8PUdlghItd4o6ccpQSWVsZLnDJhBtBYeOGlfkBxE=,UP10TION,Just Like That,93,https://youtu.be/rJgxdF_tCtw,업텐션 - Just Like That
+WJw9JVf+Qf2jMOqAYvkNJCi3j+fzvMHyJQG+l5xo0M=,Clazziquai Project,Android,1000,https://youtu.be/OmfR14eBQQo,클래지콰이 프로젝트 - Android
Zynw5F2E0AnZQf6Z+UPiDfNXaPXPRjk80Xngx8FT/os=,Han Hee Jung,러브레터,1000,https://youtu.be/sCpFPdavYII,한희정 - 러브레터
VjZiV02vTgGtoP3vSaQWeekFMf9wxf+eBw72F2fdl00=,TVXQ!,Gorgeous,110,https://youtu.be/F62pPe7zd58,동방신기 - Gorgeous
BWyQ6ZLOpfTFdOMp55Qj4iVIJmAOI4+Oia0grOKlCoU=,Sungha Jung,Riding a Bicycle,126,https://youtu.be/fMPfrEEGy1Y,정성하 - Riding a Bicycle
IQoxvYKAeydlwCwpTX4ZDtVmUjSxGLbJGsqJ9vln6j4=,NU'EST,나의 천국,130,https://youtu.be/6390tjodZ5k,뉴이스트 - 나의 천국
78b4qX5tpSje5kN2zRQXIVQiGJAsLvJrAi/hl4yu/Q4=,J-Min,Beautiful Days,148,https://youtu.be/iNPfFLmwyqM,J-Min - Beautiful Days
WFXXc/YB+64jdIFF6JZMN2x/o0cQUV4uuYKWczB9BfE=,AMBER,Need to Feel Needed,100,https://youtu.be/aHlYN3jIRMU,엠버 - Need To Feel Needed
E6OIrgXjm91jmJpa0AF+gFkyxxNth12ZchHhdlTLGFs=,Shayne,Be My Love,1000,https://youtu.be/UmC0cfwSKks,셰인 - Be My Love
DNYgpIg8GQKE5k+SCwQfcereFJAUe2+WTvx4iQVzYB4=,MBLAQ,Again,129,https://youtu.be/0GotOSuAO3U,엠블랙 - Again
SAhvEBvu8tjfe6fzYtLqtY+UC/XQcUDh2v+W23q1sKE=,Various Artists,A Love Begins from Confession,136,https://youtu.be/oi4DIlc3HVo,김범수 - 사랑의 시작은 고백에서부터 (프로듀사 OST)
D81sWzGaXCDgjjh5vonthvKfsVOdMv1eLY/VgSGTIGs=,Sung Si Kyung,Winter Wonderland,127,https://youtu.be/4y2j_Z0IuI0,성시경 - Winter Wonderland
cDvdukL3ZDNCoDd1puQ8eHMCx/H4cJ/NeI/kjZvjQZU=,Acourve,그날,81,https://youtu.be/tgigW1AnV0E,어쿠루브 - 그날
V2rrhgrQfE3iD9ZfUgzry9CEHxRukdUi12yPxsk6XG8=,Lee Ki Chan,Thank U,1000,https://youtu.be/y7Pa5AXLBa8,이기찬 - Thank U
Sz0RLHXJzaRSMLX334uIYZJ5xtPG4Gx3s3IV/mLefto=,Master's Sun OST,Lake Wave,99,https://youtu.be/w-rMc-AiNig,멜로디데이 - Lake Wave (주군의 태양 OST)
2h/24zwfRh2zd77dYpvOWBafodvbNMdez0On9Mm9skI=,BoA,M.E.P (My Electronic Piano),108,https://youtu.be/wtazO_L_Fqs,보아 - M.E.P (My Electronic Piano)
SCUkWnV67jWdl5E/FgQcAmEVngD2jmfgcoamxc9ohTU=,Various Artists,The K2 main theme,110,https://youtu.be/zOE7y0iCmG8,더 케이투 OST - The K2 Main Theme
vxQQrmsm7Yf5Hv13xRNAOsANobnipBBysUSbVAeOwRc=,J-Min X Sim| Eun Jee,Way Back Home,1000,https://youtu.be/vllQcjG_au4,제이민 x 심은지 - 집 앞에서
Kul79XkMBcRCnRf6oekfHKohWFnt9A8hDAnTY1DUhas=,INFINITE,Inconvenient Truth,114,https://youtu.be/IYyENijVcU4,인피니트 - 불편한 진실
