user_id,song_id,artist,title,bpm,youtube_link,kor_title,level
16549,E6OIrgXjm91jmJpa0AF+gFkyxxNth12ZchHhdlTLGFs=,Shayne,Be My Love,1000.0,https://youtu.be/UmC0cfwSKks,셰인 - Be My Love,norm
16549,Y0CCvly5Ws0l1MVULa5Tzev1nzB2ovBTkXAIGF1CBXk=,G.NA,Hate You,97.0,https://youtu.be/Grv0k1dXz3U,지나 - 싫어,easy
16549,WFXXc/YB+64jdIFF6JZMN2x/o0cQUV4uuYKWczB9BfE=,AMBER,Need to Feel Needed,100.0,https://youtu.be/aHlYN3jIRMU,엠버 - Need To Feel Needed,easy
16549,78b4qX5tpSje5kN2zRQXIVQiGJAsLvJrAi/hl4yu/Q4=,J-Min,Beautiful Days,148.0,https://youtu.be/iNPfFLmwyqM,J-Min - Beautiful Days,hard
16549,IQoxvYKAeydlwCwpTX4ZDtVmUjSxGLbJGsqJ9vln6j4=,NU'EST,나의 천국,130.0,https://youtu.be/6390tjodZ5k,뉴이스트 - 나의 천국,hard
16549,Zynw5F2E0AnZQf6Z+UPiDfNXaPXPRjk80Xngx8FT/os=,Han Hee Jung,러브레터,1000.0,https://youtu.be/sCpFPdavYII,한희정 - 러브레터,norm
16549,DNYgpIg8GQKE5k+SCwQfcereFJAUe2+WTvx4iQVzYB4=,MBLAQ,Again,129.0,https://youtu.be/0GotOSuAO3U,엠블랙 - Again,hard
16550,cjccoqS6Ru48QVQjG1mAMadgVJd9RQGSTNFpsk4PDGE=,4MINUTE,Femme Fatale,117.0,https://www.youtube.com/watch?v=r39Sufgf7Pc,4MINUTE - 팜므파탈,norm
16550,2hZ2rmtKetgI1lISs4c2RKBt6ARvNMLBf7RJCDCdDdc=,DICKPUNKS,Don't Wanna Lose Now,155.0,https://www.youtube.com/watch?v=WmLGy3ebLnM,DICKPUNKS - 지금을 잃고 싶지 않아,hard
16550,vxQQrmsm7Yf5Hv13xRNAOsANobnipBBysUSbVAeOwRc=,J-Min X Sim| Eun Jee,Way Back Home,1000.0,https://youtu.be/vllQcjG_au4,제이민 x 심은지 - 집 앞에서,norm
16550,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16550,JG53kh0Lu0XdxGJO4dPCjJTM5+bG3AI+LJe+kKVw80U=,Urban Zakapa,Rainbow Ride (Prelude),164.0,https://youtu.be/9JpxslQR-zc,어반자카파 - Rainbow Ride (Prelude),hard
16550,Kul79XkMBcRCnRf6oekfHKohWFnt9A8hDAnTY1DUhas=,INFINITE,Inconvenient Truth,114.0,https://youtu.be/IYyENijVcU4,인피니트 - 불편한 진실,norm
16550,b94+UxFpeS7cGmv2EWhN3phRX1BV54VIjccmK2leSfw=,Ailee,i have gained a song(노래가 늘었어),95.0,https://www.youtube.com/watch?v=S122aFkcOiw,에일리 - 노래가 늘었어,easy
16550,Zeqmcz3YwfaHbORyK5mwN1BwCVqciYJlbMf1lfDTFPg=,MINX,Shut Up,90.0,https://youtu.be/XwCDkRiJucw,밍스 - shut up,easy
16550,iviTog8NDQne7DB3kpZNe8YRV3VIFNspd0JicDbIc3Q=,Baek Z Young,아이캔't 드링크,96.0,https://youtu.be/n7MUpj8VQeY,백지영 - 아이캔't 드링크,easy
16550,9MupIEAB/wh3bhT5a/76tXPSO8k1wr1O8y9DUN4R4Cg=,Electroboyz,love (feat. seung hui from brave new girl group)(love (feat. 승희 from brave new girl group)),124.0,https://youtu.be/4bVF3W32oMc,일렉트로보이즈 - love (feat. 승희 from brave new girl group),hard
16551,NYPVF4MzmReVE064v1QMS4palhm+d1zXLZus1uBwBFI=,Lee Ji Su 이지수,it's you 너야,66.0,https://www.youtube.com/watch?v=TBddTpXl-uA,이지수 - 너야,easy
16551,5Nb5Bi9SeJ5pu3pfpy1MOkf2NF/b/lIdGAIF4qyvwAU=,Red Velvet,Light Me Up,120.0,https://youtu.be/rRctWJReQFQ,레드벨벳 - Light Me Up,norm
16551,k8yHM73KvTxUBXcM+obiAoYvNVQwfvgYkZKJRFlqEIU=,INFINITE,Be Mine,130.0,https://www.youtube.com/watch?v=YnubLDYNNfQ,인피니트 - 내꺼하자,hard
16551,MIFNIDYsa3rMAhzJaNcqsSVE1FCYeF9hy6VyfyXyqKk=,god,길 Road,124.0,https://www.youtube.com/watch?v=KgXtSx8ublA,GOD - 길,hard
16551,2hZ2rmtKetgI1lISs4c2RKBt6ARvNMLBf7RJCDCdDdc=,DICKPUNKS,Don't Wanna Lose Now,155.0,https://www.youtube.com/watch?v=WmLGy3ebLnM,DICKPUNKS - 지금을 잃고 싶지 않아,hard
16551,kNqY3MfcPCvxGg0hQkofvUIo9T4cppUQT0hYPS4PzjA=,Park Hyo Shin,It`s You,129.0,https://www.youtube.com/watch?v=xXlS6-V5ec0,박효신 - It's You,hard
16551,yuNOstkTckSX4mboi7T5eQIfSm84fR4qh/PmIi+ruZ0=,INFINITE,Follow Me,140.0,https://youtu.be/mb1J6xz1ME0,인피니트 - Follow Me,hard
16551,sQm8V5cfws6ntAkoDYvodzOKZGtLxp+iI1D0WnAePC4=,Apink,Secret Garden,96.0,"https://www.youtube.com/watch?v=7d_cdW-k6pE",에이핑크 - Secret Garden,easy
16551,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16551,Wy9UK7tKl+4seLQ7EXuf+yqnLAO+PkaNo+VFj38B7hQ=,Jannabi,Goodnight,146.0,https://www.youtube.com/watch?v=1Xr5IhcE2pE,잔나비 - Goodnight (Intro),hard
16552,kNqY3MfcPCvxGg0hQkofvUIo9T4cppUQT0hYPS4PzjA=,Park Hyo Shin,It`s You,129.0,https://www.youtube.com/watch?v=xXlS6-V5ec0,박효신 - It's You,hard
16552,nyHdKz08YUjER5IKV1ZSsqH2vqoviMM4uJodjXHFKzw=,I.O.I,More More,96.0,https://youtu.be/5ParLiob-xw,아이오아이 - 내 말대로 해줘,easy
16552,ciemVXvjgBStz/ryybYpFQVRwojaFW/4lw4nUGo+WBs=,Flower,Even though I know love...,72.0,https://www.youtube.com/watch?v=xc3iDjbYSG8,Flower - 사랑은 알아도...,easy
16552,hmNExFraifev5SvP8h+xDY453GQ8Re2y4WMnxJp4Qe0=,SUPER JUNIOR,SUPERMAN_Rearranged,176.0,https://youtu.be/IdFeKj798hU,슈퍼주니어 - SUPERMAN,hard
16552,BggbVzVwCyzg3wNEYDbS6Mdvx+ZuqcCS03XLp/IHZss=,Ailee,얼음꽃,138.0,https://youtu.be/Z8KzIpDqYoc,에일리 - 얼음꽃,hard
16552,Ut9hKfaBuLDFZNOIWlWp1PJRkPqSPWo+k7tEmjGoq0Y=,Lim Chang Jung,그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈),1000.0,https://youtu.be/t1gRKVgghKY,임창정 - 그렇게 당해놓고,norm
16552,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16552,JG53kh0Lu0XdxGJO4dPCjJTM5+bG3AI+LJe+kKVw80U=,Urban Zakapa,Rainbow Ride (Prelude),164.0,https://youtu.be/9JpxslQR-zc,어반자카파 - Rainbow Ride (Prelude),hard
16552,Tf93Scu6MgsOkB0qbqO6wiN/6dnzSG5Y5xx1SeNsYRQ=,f(x),Lollipop (feat. SHINee),131.0,https://www.youtube.com/watch?v=bcYxNusTPrw,f(x) - Lollipop,hard
16552,nt5bRp3h7v0rcRZRBherM1BbBYKnBgloy3sI0F9+uPc=,RETA,Listen Now,164.0,https://youtu.be/XTSCvT7_dys,RETA - Listen Now,hard
16553,sQm8V5cfws6ntAkoDYvodzOKZGtLxp+iI1D0WnAePC4=,Apink,Secret Garden,96.0,"https://www.youtube.com/watch?v=7d_cdW-k6pE",에이핑크 - Secret Garden,easy
16553,ciemVXvjgBStz/ryybYpFQVRwojaFW/4lw4nUGo+WBs=,Flower,Even though I know love...,72.0,https://www.youtube.com/watch?v=xc3iDjbYSG8,Flower - 사랑은 알아도...,easy
16553,Wy9UK7tKl+4seLQ7EXuf+yqnLAO+PkaNo+VFj38B7hQ=,Jannabi,Goodnight,146.0,https://www.youtube.com/watch?v=1Xr5IhcE2pE,잔나비 - Goodnight (Intro),hard
16553,yuNOstkTckSX4mboi7T5eQIfSm84fR4qh/PmIi+ruZ0=,INFINITE,Follow Me,140.0,https://youtu.be/mb1J6xz1ME0,인피니트 - Follow Me,hard
16553,hmNExFraifev5SvP8h+xDY453GQ8Re2y4WMnxJp4Qe0=,SUPER JUNIOR,SUPERMAN_Rearranged,176.0,https://youtu.be/IdFeKj798hU,슈퍼주니어 - SUPERMAN,hard
16553,6fqzjcy1mMJctsk/Tug/Zth5sthF31qmfUcWTryZQ+M=,Reply 1994 (Original Soundtrack),Farewell for Myself,134.0,https://www.youtube.com/watch?v=Q33ftKGy3vk,디아 - 날 위한 이별,hard
16553,rRhch8VwMSet/Rt6gwGPLLWS5sK/aPo9XyPRPrWE+yI=,After School,너 때문에,125.0,https://www.youtube.com/watch?v=cllEoGTbPIM,애프터스쿨 - 너 때문에,hard
16553,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16553,gKebiiC+KyuM8sTDgL9YDGho9ntxplIwPhGnIzz6djE=,JAMBINAI,Connection,124.0,https://youtu.be/ujqVQBgDttc,잠비나이 - Connection,hard
16553,kNqY3MfcPCvxGg0hQkofvUIo9T4cppUQT0hYPS4PzjA=,Park Hyo Shin,It`s You,129.0,https://www.youtube.com/watch?v=xXlS6-V5ec0,박효신 - It's You,hard
16554,MCpZc3FWmz72hHXWEa0xbuwzttPE56Kt4tG7DwpoJQg=,BoA,One Dream (Feat. HENRY(Super Junior-M)&KEY(SHINee)),82.0,https://www.youtube.com/watch?v=EOAxIz7VQU8,보아 - One Dream,easy
16554,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16554,7xaLXxfdPM/Vx3WzO2Tlbllj5o9yvSkPdi0wVDT0uus=,AZIATIX,COLD,125.0,https://youtu.be/e8jXzim2hXk,아지아틱스 - Cold,hard
16554,vJN7tWY3EHkYUntyiRF9893cUu0KZRZcP3Goy6jf7RM=,Bizniz,Dead Great Names Society (feat. Basick & Microdot),1000.0,https://youtu.be/9PmvBKQOCCw,비즈니즈 - 죽은 위인들의 사회,norm
16554,ohrl+WHGnr2ngByI2LP6l+d3bAlXQxw/MuNmfZV49MM=,SUPER JUNIOR,Sexy| Free & Single,115.0,https://youtu.be/gWIkiI_UmeE,"슈퍼주니어 - Sexy, Free & Single",norm
16554,6nN68xF9TpzwJM1LGeTZICo8GHFwZPBgGw4fijgr6aI=,B-Free,fly (feat. loco & s'way.d),130.0,https://youtu.be/-e0FSXlQm4Q,비프리 - fly (feat. loco & s'way.d),hard
16554,yEk6Jv8KH1OxlQd5i+33Pr8bkR6MUdYsi+B3XaYLtsM=,INFINITE,Alone,80.0,https://www.youtube.com/watch?v=AoS_cWcZB34,인피니트 - Alone,easy
16554,96Q5eSRtIv/CLYeR7Zin0cj8jtgK0aneAJ5XdsgI6gk=,HyunA,Attention,110.0,https://www.youtube.com/watch?v=sV5cwqHw-p8,현아 - Attention,norm
16554,YPBzixq3w7yv139VvUDvc9r6hOQIoFkktSWnF3E13rk=,Sing Again| Hera Gu OST,Aloha,202.0,https://youtu.be/u052eGvnQg0,칠전팔기 구해라 OST - 아로하,hard
16554,kD1PTXDGnvDFeNrpUB/pCMS5/dNGdmscbhw1XruzSts=,Alex&Park Sae Yeong(알렉스 & 박세영),blue road(블루로드),114.0,https://www.youtube.com/watch?v=OSaANCJsfXs,박세영 - 블루로드,norm
16555,kYtUftZOYlr59JaQJMef9d/WFaRwfizvcuyqSoCbqh8=,SISTAR| Giorgio Moroder,One More Day,128.0,https://www.youtube.com/watch?v=zdoB2TPqWxs,시스타 - One More Day,hard
16555,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16555,Lg+zFVd/GUP/u59vayh3wWwq2aCnrk72Eux2JcDGyOg=,SEVENTEEN,BEAUTIFUL,142.0,https://youtu.be/TVaeTwHc2Lc,세븐틴 - BEAUTIFUL,hard
16555,5b+JZQsB+85gM9g/+7/zrBv4ZXO0MNYpzY+8apaLS0c=,Various Artists,Jordan Fantasy,130.0,https://youtu.be/MC7FxEOm5bo,미생 OST - Jordan Fantasy,hard
16555,YiKpMUAoINg9gp63Gw/rI00+r+lXIqJLY+W7vU+gO80=,Yoon Do Hyun,I Guess I Loved You,94.0,https://www.youtube.com/watch?v=KeMbLY7ztDw,윤도현 - 사랑했나봐,easy
16555,LQE4OoRuNa3YtS0TqsV37xfBQNMORtzhg+1LTINk9Y0=,Various Artists,my walk to work,1000.0,https://youtu.be/uvatwry5tmA,미생 OST - 출근길,norm
16555,IUb7MhGGhmLg+dxSThPfmEizy6Tw9PmQYl94Ir+1Gqc=,블루베어스|택연 (2PM),오늘 같은 밤,130.0,https://www.youtube.com/watch?v=uxhVy02aTqA,블루베어스 & 택연 - 오늘 같은 밤,hard
16555,UZ8BemZAtUbbsfvch/ren8Y+A7YQuXv/SOh6WZGnstc=,Ants,Pretty,93.0,https://www.youtube.com/watch?v=8shnOlfd1wY,앤츠 - 예쁜 너니까,easy
16555,MUoljLXtJpeao6dh9llcZliFe462poZ5awBvtM/gEZQ=,Lee Hong Gi (FTISLAND),뜨거운 안녕,158.0,https://youtu.be/JJlFuj7WA9Q,이홍기 - Jump (뜨거운 안녕 OST),hard
16555,r+AEQrB53y3acHHQCaOGz8/NGSnl2/f9mvg58nwMZJw=,SISTAR,My sad lullaby,108.0,https://youtu.be/sC0XKHDA-xM,시스타 - 이불 덮고 들어,norm
16556,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16556,nLkNp976CjgmDJ8g5xxoV+KY5EKhyCoC630pc+VMe64=,K.Will,이러지마 제발 (Please don’t…),95.0,https://youtu.be/PdUiCJnRptk,케이윌 - 이러지마 제발,easy
16556,wI1DkrYx4oPwtXJP9KG2Jsoo6fWuJ5v2e6rO1kEedQc=,Secret,Madonna,100.0,https://youtu.be/n2fM1yHE_Nc,시크릿 - Madonna,easy
16556,a0rt4bJYJY6fn8MbvGipZmOUnLdvFWOP+N9tWsoiVCs=,CROWN J,The Best,131.0,https://youtu.be/exqQ-a1UZfY,크라운제이 - The Best (feat. 서인영),hard
16556,vmPEp1XrjrKuEu7fiPa+hbfYKdz+yXLjamgiM2wpQs0=,Master's Sun OST,Last One Feat. Joosu,1000.0,https://youtu.be/XEk5Nrd3-Zs,유미 - Last one (주군의 태양 OST),norm
16556,jIIcal7KIqJAeR7j2uiQkqNLku6HphHlcQ2SB/l09O8=,BEAST,With Me,180.0,https://youtu.be/61B2Ol6gzLc,요섭(비스트) - 나와,hard
16556,APz2b+c0wBtFTmtDh/BwzRjG7Fg71aAMSkekLMhs2I4=,GAIN,피어나,124.0,https://www.youtube.com/watch?v=kFLNAB5-qsQ,가인 - 피어나,hard
16556,ovgSdHcvHvcoj6vq4o4WgDB4RUxZonDmJPzIaetYAUM=,RAIN (정지훈),30 SEXY (East4a deeptech mix),112.0,https://youtu.be/ZCLWXYCmeUcc,비 - 30 SEXY (East4a deeptech mix),norm
16556,A+ezPMeOMfXBv4sGNrm+Ccpl9/E1RUeD5HQt1gz+1hg=,SISTAR,Say I Love You,170.0,https://youtu.be/nslMk8Vuw-0,시스타 - Say I Love You,hard
16556,6fqzjcy1mMJctsk/Tug/Zth5sthF31qmfUcWTryZQ+M=,Reply 1994 (Original Soundtrack),Farewell for Myself,134.0,https://www.youtube.com/watch?v=Q33ftKGy3vk,디아 - 날 위한 이별,hard
16557,sXIYaY65kzMbdjbaxgfkRh+dBN6pDnOjOHpbTRozbKU=,Kim Jong Kook,Mark of Tear (Instrumental),78.0,https://youtu.be/0zMYllAzwM0,김종국 - 눈물자국,easy
16557,UmL/kWZ6JAnZxqMwwhN26j3LjJfhrxYTEfgYhcJ5bQc=,Cosmic Girls / WJSN,Catch Me,140.0,https://youtu.be/A6JrasjoyeY,우주소녀 - Catch Me,hard
16557,+kojnx4dbxpcVRdPy6h0KJag+7bN2JTEH+i7eE9SjyI=,ZICO,Predator,80.0,https://youtu.be/5bBh8fPirDk,지코 - 날,easy
16557,pvdSOzOMKd4aSgcjAmX9Ker9jEDRUcCDNFP+/RQvvRI=,Yoon Do Hyun,How I Look These Days,86.0,https://youtu.be/M9jYuBrX0eUU,윤도현 - 요즘 내 모습,easy
16557,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16557,cjccoqS6Ru48QVQjG1mAMadgVJd9RQGSTNFpsk4PDGE=,4MINUTE,Femme Fatale,117.0,https://www.youtube.com/watch?v=r39Sufgf7Pc,4MINUTE - 팜므파탈,norm
16557,6fqzjcy1mMJctsk/Tug/Zth5sthF31qmfUcWTryZQ+M=,Reply 1994 (Original Soundtrack),Farewell for Myself,134.0,https://www.youtube.com/watch?v=Q33ftKGy3vk,디아 - 날 위한 이별,hard
16557,kNqY3MfcPCvxGg0hQkofvUIo9T4cppUQT0hYPS4PzjA=,Park Hyo Shin,It`s You,129.0,https://www.youtube.com/watch?v=xXlS6-V5ec0,박효신 - It's You,hard
16557,2iYaNbJzzaLbAmj8KG3jOs5l9lWKkdvJFJ8rA+VVEnc=,Park Hyo Shin,Wild Flower,135.0,https://www.youtube.com/watch?v=ZtcM3KhgF-s,박효신 - 야생화,hard
16557,hmXPQ+wCzm6ak8DPqQ/tP5QdTvPICixTNpt9nX9a2Yo=,N (VIXX)| YEOEUN (MelodyDay),Without You,128.0,https://www.youtube.com/watch?v=FMIqLQR0CYI,N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난,hard
16558,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16558,LcSaLwUIntsoukWeRR58t/U7Yx3WpXMukmBvl14vR1w=,NCT 127,Switch,112.0,https://www.youtube.com/watch?v=jAhJl87fEOQ,NCT 127 - Switch,norm
16558,zjdynbNnCq7oKKBFRwBv0oqUux2AOnVOWipd9xA/bnE=,Discovery Of Romance,Special Love – Sweet Sorrow,1000.0,https://youtu.be/GELnbRfJv3c,스윗소로우 - 별 일 아니에요 (연애의 발견 OST),norm
16558,Wp0WMe+Z8uXJAVL3nm0BLG+2HZnJbQ2zTgfViIYCGnk=,황치열| leeSA(리싸),이 밤의 끝을 잡고 (LG유플러스 tv G 우퍼 광고 삽입곡),74.0,https://youtu.be/23oVRoiu_dk,"황치열, 리싸 - 이 밤의 끝을 잡고",easy
16558,kWkUX0mDB4znd4/+XTXGupRKQEYYzlD+PDrvuFmSmBY=,BEAST,Easy,130.0,https://youtu.be/cPTL-1ijmTI,비스트 - Easy,hard
16558,sCzCD1U/lZTDQXF1dMSilKvCnZU8PFLNQ6S+2b7DWE4=,Ben,Not Ok,1000.0,https://youtu.be/4b_ABHDG0Zg,벤 - 안 괜찮아,norm
16558,3g0EhLDnZEutQttuZui2bpqD/dETM5jECi9TEOUFo7k=,BANGTAN BOYS,Intro: Never Mind,80.0,https://youtu.be/ugrXP_YT9j0,방탄소년단 - Intro: Never Mind,easy
16558,UZ8BemZAtUbbsfvch/ren8Y+A7YQuXv/SOh6WZGnstc=,Ants,Pretty,93.0,https://www.youtube.com/watch?v=8shnOlfd1wY,앤츠 - 예쁜 너니까,easy
16558,UdxeAs3/W/E7clMVLTCufi3OiYCClg+xloD1crIjprI=,Master's Sun OST,Ghost World,1000.0,https://youtu.be/onAdqNddGpw,주군의 태양 OST - Ghost World,norm
16558,7cHYiy5sPLYsz2oQh/O/l6wKXi+5MziOU6y8I7jJ7c4=,BIGBANG,Crazy Dog (Sampling by Taijiboys),123.0,https://youtu.be/c1nag-CoLpk,빅뱅 - Crazy Dog,hard
16559,h5SqVEJWe507YQMf37f5uwejdRXwiWZHGkgTQICKdYU=,박재민,하루,1000.0,https://www.youtube.com/watch?v=XxEtFMDmcPE,박재민 - 하루,norm
16559,EUOxoMQKvfCe0ZZKv7d6IDsufcVAw7yaP7zUs7UEgLw=,VAV,Under The Moonlight (달빛 아래서),95.0,https://www.youtube.com/watch?v=6HXnodVJhSI&list=OLAK5uy_kMSFXWnI5_OujCI0ON4-16F8ymMhufnY0&index=1,VAV - 달빛 아래서,easy
16559,2hZ2rmtKetgI1lISs4c2RKBt6ARvNMLBf7RJCDCdDdc=,DICKPUNKS,Don't Wanna Lose Now,155.0,https://www.youtube.com/watch?v=WmLGy3ebLnM,DICKPUNKS - 지금을 잃고 싶지 않아,hard
16559,hleYvP0pZSBLxvie6YEmXkgjk76E4pYLMyIR4FzfNFI=,Demion,Street of Dawn,1000.0,https://youtu.be/dCdRIvqVGtA,데미온 - Street of Dawn,norm
16559,Wy9UK7tKl+4seLQ7EXuf+yqnLAO+PkaNo+VFj38B7hQ=,Jannabi,Goodnight,146.0,https://www.youtube.com/watch?v=1Xr5IhcE2pE,잔나비 - Goodnight (Intro),hard
16559,nG3mTipUokAQTeVy8SM/1oVvy5zD3Nojl4rtju9VRSQ=,YUN Jihun(To Romance) 윤지훈 (투로맨스),only you 너밖에 몰라,127.0,https://www.youtube.com/watch?v=IMQQbW33Vv0,윤지훈 - 너밖에 몰라,hard
16559,xpU/E0UMk6FqkWBSfitY6Qn70yJjtA4tB48t6/uGnsw=,VIXX,Chained up,92.0,https://www.youtube.com/watch?v=pMkIfldadUc,빅스 - 사슬,easy
16559,MIFNIDYsa3rMAhzJaNcqsSVE1FCYeF9hy6VyfyXyqKk=,god,길 Road,124.0,https://www.youtube.com/watch?v=KgXtSx8ublA,GOD - 길,hard
16559,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16559,hmXPQ+wCzm6ak8DPqQ/tP5QdTvPICixTNpt9nX9a2Yo=,N (VIXX)| YEOEUN (MelodyDay),Without You,128.0,https://www.youtube.com/watch?v=FMIqLQR0CYI,N(엔) (VIXX) X 여은 (MelodyDay) - 니가 없는 난,hard
16560,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16560,ciemVXvjgBStz/ryybYpFQVRwojaFW/4lw4nUGo+WBs=,Flower,Even though I know love...,72.0,https://www.youtube.com/watch?v=xc3iDjbYSG8,Flower - 사랑은 알아도...,easy
16560,2hZ2rmtKetgI1lISs4c2RKBt6ARvNMLBf7RJCDCdDdc=,DICKPUNKS,Don't Wanna Lose Now,155.0,https://www.youtube.com/watch?v=WmLGy3ebLnM,DICKPUNKS - 지금을 잃고 싶지 않아,hard
16560,cb0nd6Ftc0WtyBuwuL471BEIOSRrvlp50ENMxvyhrcQ=,Various Artists,한 사람을 위한 마음,1000.0,https://youtu.be/DokABcA8Iy8,이오공감 - 한 사람을 위한 마음,norm
16560,kNqY3MfcPCvxGg0hQkofvUIo9T4cppUQT0hYPS4PzjA=,Park Hyo Shin,It`s You,129.0,https://www.youtube.com/watch?v=xXlS6-V5ec0,박효신 - It's You,hard
16560,yuNOstkTckSX4mboi7T5eQIfSm84fR4qh/PmIi+ruZ0=,INFINITE,Follow Me,140.0,https://youtu.be/mb1J6xz1ME0,인피니트 - Follow Me,hard
16560,QFXQBj+bQaU1YuoHQyHk1gEhzKc3nQqARNzWNs/Z8qk=,Various Artists,It`s Over,136.0,https://www.youtube.com/watch?v=qocyC5nvsH8&list=OLAK5uy_kfaAb-W2pQsUqp0x-VmmMlHrGyQhvD79k&index=15,바람이 분다OST - It's Over,hard
16560,sQm8V5cfws6ntAkoDYvodzOKZGtLxp+iI1D0WnAePC4=,Apink,Secret Garden,96.0,"https://www.youtube.com/watch?v=7d_cdW-k6pE",에이핑크 - Secret Garden,easy
16560,VDCU0PhLakM8409JaSiFJqZr6OtDlQ+abk6B9isl9v0=,Sugarbowl| Dusky80,Cherish,1000.0,https://www.youtube.com/watch?v=bq3-da4ENs4,슈가볼 - Cherish,norm
16560,oZxBYUleOfrXdMrsQF9ky8zte7BzEPWTfg/tSO8v8J4=,BoA,Only One (Instrumental),90.0,https://www.youtube.com/watch?v=ty-88JATqxc,보아 - Only One (Instrumental),easy
16561,hqWC7nfBGZ4lc431MmPfrspj7/RdgrU7jWLMWCEvzRc=,Various Artists,Let's Cheer Up!,105.0,https://youtu.be/r2md7i9Sra0,신데렐라와 네 명의 기사 OST - Let's Cheer Up!,easy
16561,3Gu0rQsb5UvqSNRTWP2Gm/qadZ5vR9qCWWg8GvnWdKM=,Lee Joon Gi,For One Day (instrumental),136.0,https://www.youtube.com/watch?v=w09-YIVqP5w,이준기 - 하루만,hard
16561,Ut9hKfaBuLDFZNOIWlWp1PJRkPqSPWo+k7tEmjGoq0Y=,Lim Chang Jung,그렇게 당해놓고 (feat.마부스 OF 일렉트로보이즈),1000.0,https://youtu.be/t1gRKVgghKY,임창정 - 그렇게 당해놓고,norm
16561,LWeCgT2X6zOVFk97tNz5cV4gOISh6M+0lxML/2QNf9c=,Apink,Wanna Be,93.0,https://www.youtube.com/watch?v=YFLnr9CUfJQ,에이핑크 - Wanna Be,easy
16561,5LFOKWQ+DUJ0u1AlTFav2nUo9vKVij9ztcniaHHLoPs=,2NE1,Goodbye,152.0,https://www.youtube.com/watch?v=o3hMsjMkOB4,2NE1 - Goodbye,hard
16561,pOf20T1deLuH5DCyvNkpL/TXBW42ba0TfTYgtCOx9rA=,4MINUTE,BABABA,154.0,https://www.youtube.com/watch?v=4rD4yRIktTE,4MINUTE - BABABA,hard
16561,tezgwZDmLoNkUPfIwUDJ3BeqkELxOqH12kZkdCJM840=,BEAST,Sad Movie,100.0,https://www.youtube.com/watch?v=eQxVA1wHF1Q,비스트 - Sad Movie,easy
16561,A+ezPMeOMfXBv4sGNrm+Ccpl9/E1RUeD5HQt1gz+1hg=,SISTAR,Say I Love You,170.0,https://youtu.be/nslMk8Vuw-0,시스타 - Say I Love You,hard
16561,aKsTTIj5GRUh1qORF37/YAqTkyJeEu9Sx0Wus9H3MgQ=,EXO,Heart Attack,81.0,https://www.youtube.com/watch?v=17EC_xVcqC8,EXO - Heart Attack,easy
16561,a0rt4bJYJY6fn8MbvGipZmOUnLdvFWOP+N9tWsoiVCs=,CROWN J,The Best,131.0,https://youtu.be/exqQ-a1UZfY,크라운제이 - The Best (feat. 서인영),hard
16562,aEJQjsahCE0Rh70EywmXPlpjX3j8ct2kaDTaSOtGsbE=,BEAST,Fiction,128.0,https://www.youtube.com/watch?v=whlVRDTobhs,비스트 - Fiction,hard
